Station Name,Street Address,City,State,ZIP,Station Phone,Latitude,Longitude,ID,EV Pricing Detail,EV Price
125 Victory Hwy - Tesla Supercharger,125 Victory Hwy,Painted Post,NY,14870,877-798-3752,42.170757,-77.108063,102338,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Country Pointe Plainview - Tesla Supercharger,1427 Old Country Road,Plainview,NY,11803,877-798-3752,40.779854,-73.450709,102339,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Champlain Centre - Tesla Supercharger,60 Smithfield Blvd.,Plattsburgh,NY,12901,877-798-3752,44.704537,-73.491829,102340,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
JFK Airport Travel Plaza - Tesla Supercharger,150th Ave and 147th St,Queens,NY,11430,877-798-3752,40.66179,-73.79282,102341,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Aviation Mall - Tesla Supercharger,578 Aviation Road,Queensbury,NY,12804,877-798-3752,43.328388,-73.679992,102342,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Cafe Crust - Tesla Supercharger,850 County Road 39,Southampton,NY,11968,877-798-3752,40.891909,-72.426995,102343,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Green Acres Commons - Tesla Supercharger,"2034 Green Acres Mall, Sunrise Highway",Valley Stream,NY,11581,877-798-3752,40.664127,-73.7251,102344,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Sheraton Tarrytown Hotel - Tesla Supercharger,600 White Plains Road,Tarrytown,NY,10591,877-798-3752,41.0615,-73.836457,102346,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
North Utica Shopping Center - Tesla Supercharger,50 Auert Ave.,Utica,NY,13502,877-798-3752,43.113878,-75.206857,102347,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Eastview Mall - Tesla Supercharger,7979 Pittsford Victor Rd,Victor,NY,14564,877-798-3752,43.028655,-77.440128,102348,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
del Lago Resort and Casino - Tesla Supercharger,1133 Route 414,Waterloo,NY,13165,877-798-3752,42.969252,-76.846005,102349,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Salmon Run Mall - Tesla Supercharger,21182 Salmon Run Mall Loop W,Watertown,NY,13601,877-798-3752,43.979585,-75.954114,102350,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Westchester's Ridge Hill - Tesla Supercharger,Archer Street,Yonkers,NY,10701,877-798-3752,40.963395,-73.854936,102351,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Village of Lima,7327 E Main St,Lima,NY,14485,585-624-2210,42.905519,-77.611086,103810,Free,Free
Village of Cherry Valley,2 Genesee St,Cherry Valley,NY,13320,607-264-3791,42.797294,-74.758022,104135,Free,Free
WCS NS1 BOSTON RD,Boston Rd,Bronx,NY,10460,888-758-4389,40.846205,-73.876513,104341,,
Western New York Welcome Center,2182 Alvin Rd,Grand Island,NY,14072,518-436-2831,43.01931644111694,-78.97480837406613,104725,Free,Free
Augspurger Ramp,362 Pearl St,Buffalo,NY,14202,716-849-5812  866-816-7584,42.889784,-78.874463,104726,$0.10 per kWh,Cost
Main Place Ramp,221 Pearl St,Buffalo,NY,14202,716-849-5812  866-816-7584,42.883926,-78.87605,104727,"$0.18 per kWh for 20 minutes, $20 per hour after; parking fee",Cost
Fernbach Ramp,200 Pearl St,Buffalo,NY,14202,716-849-5812  866-816-7584,42.884991,-78.876036,104728,$0.10 per kWh; parking fee,Cost
Turner Ramp,1 Perkins Dr,Buffalo,NY,14202,716-849-5812  866-816-7584,42.885934,-78.879364,104729,$0.10 per kWh; pay parking,Cost
Douglas Development,1 Seneca Dr,Buffalo,NY,14203,716-849-5812,42.879878,-78.875574,104730,$0.10 per kWh,Cost
Adam Ramp,343 Washington St,Buffalo,NY,14203,716-849-5812  866-816-7584,42.883894,-78.873775,104731,$0.10 per kWh; parking fee,Cost
TownePlace Suites - Buffalo Airport,4265 Genesee St,Buffalo,NY,14225,716-839-1880,42.93057,-78.728499,104733,Free,Free
Buffalo State - Cleveland Hall,1300 Elmwood Ave,Buffalo,NY,14222,716-878-3041,42.932067,-78.88137,104734,Free,Free
Town of Danby - Town Hall,1830 Danby Rd,Danby,NY,14850,607-277-4788,42.354047,-76.481886,104824,Free,Free
Southern Tier Welcome Center,2 Route 81 N,Kirkwood,NY,13795,607-775-0156,42.020139,-75.780637,104977,Free,Free
Queensbury Rest Area - Northbound,368 Big Boom Rd,Queensbury,NY,12804,518-457-6195,43.273451,-73.674594,104978,Free,Free
Mohawk Ramp,477 Washington St,Buffalo,NY,14203,716-849-5812  866-816-7584,42.887468,-78.872406,105187,$0.10 per kWh,Cost
AAA Albany - Tesla Destination,618 Delaware Ave,Albany,NY,12209,518-426-1000  877-798-3752,42.636441,-73.791489,114878,Free,Free
Troutbeck - Tesla Destination,515 Leedsville Rd,Amenia,NY,12501,845-789-1555  877-798-3752,41.855019,-73.515167,114879,Free,Free
Paumanok Vineyards - Tesla Destination,1074 Main Rd,Aquebogue,NY,11931,631-722-8800  877-798-3752,40.94872520718034,-72.60259362432862,114880,Free,Free
Astoria Central Parking - Tesla Destination,31-57 31st St,Astoria,NY,11106,718-489-1654  877-798-3752,40.762763,-73.924473,114881,Free,Free
Peppermint's Restaurant - Tesla Destination,244 E Main St,Avon,NY,14414,585-226-2707  877-798-3752,42.910883,-77.735952,114882,Free,Free
DoubleTree by Hilton Binghamton - Tesla Destination,225 Water St,Binghamton,NY,13901,607-722-7575  877-798-3752,42.101763,-75.914203,114883,Free,Free
Scotttech - Tesla Destination,336 Court St,Binghamton,NY,13904,315-214-6065  877-798-3752,42.103472,-75.892293,114884,Free,Free
Fairfield Inn by Marriott Binghamton - Tesla Destination,864 Upper Front St,Binghamton,NY,13905,607-651-1000  877-798-3752,42.130103,-75.905801,114885,Free,Free
Hunt County Vineyards - Tesla Destination,4021 Italy Hill Rd,Branchport,NY,14418,315-595-2812  877-798-3752,42.591377,-77.172899,114886,Free,Free
Point Place Casino - Tesla Destination,450-452 NY-31,Bridgeport,NY,13030,315-366-9610  877-798-3752,43.154875,-75.965306,114887,Free,Free
Century Parking Corp - Tesla Destination,2600 Netherland Ave,Bronx,NY,10463,718-543-6002  877-798-3752,40.878611,-73.914792,114888,Free,Free
Standard Parking 1360 Fulton Street - Tesla Destination,1360  Fulton St,Brooklyn,NY,11216,800-836-6666  877-798-3752,40.679983,-73.946504,114889,Free,Free
Standard Parking 15 Metrotech - Tesla Destination,15 Metrotech Ctr S,Brooklyn,NY,11201,800-836-6666  877-798-3752,40.693317,-73.9871,114890,Free,Free
Quik Park Armory Parking Inc. - Tesla Destination,172 Vanderbilt,Brooklyn,NY,11205,718-222-9427  877-798-3752,40.692372,-73.969893,114891,Free,Free
Discount Parking 180 Ashland Place - Tesla Destination,180 Ashland Pl,Brooklyn,NY,11217,718-643-0430  877-798-3752,40.689411,-73.978741,114892,Free,Free
iPark 22/34 N 6th Garage Corp - Tesla Destination,22 N 5th St,Brooklyn,NY,11211,718-218-7570  877-798-3752,40.718794,-73.962594,114893,Free,Free
iPark 247 N 7th Street - Tesla Destination,249 N 7th St,Brooklyn,NY,11248,929-337-8633  877-798-3752,40.716085,-73.954508,114894,Free,Free
Parkright 257 Gold Street - Tesla Destination,257  Gold St,Brooklyn,NY,11201,212-247-7303  877-798-3752,40.696871,-73.983002,114895,Free,Free
Standard Parking Pierepoint Plaza - Tesla Destination,300 Cadman,Brooklyn,NY,11201,800-836-6666  877-798-3752,40.695115,-73.990993,114896,Free,Free
Enterprise 309 Gold Street - Tesla Destination,309 Gold St,Brooklyn,NY,11201,212-564-3199  877-798-3752,40.695013,-73.982843,114897,Free,Free
iPark NYC 2234 North 6th - Tesla Destination,34 North 6th St,Brooklyn,NY,11249,855-472-7569  877-798-3752,40.719756,-73.962933,114898,Free,Free
Standard Parking 1 Metrotech - Tesla Destination,351 Jay St,Brooklyn,NY,11201,212-321-7500  877-798-3752,40.693216,-73.986716,114900,Free,Free
GGMC Belltel Car Park - Tesla Destination,356  Bridge St,Brooklyn,NY,11201,718-643-1385  877-798-3752,40.692645,-73.985451,114901,Free,Free
Quik Park 365 Management LLC - Tesla Destination,365 Bond St,Brooklyn,NY,11231,888-705-7845  877-798-3752,40.677433,-73.990299,114902,Free,Free
GMC 388 Bridge Street - Tesla Destination,388 Bridge St,Brooklyn,NY,11201,718-855-1061  877-798-3752,40.691652,-73.985733,114903,Free,Free
Quik Park Brooklyn Bridge LLC - Tesla Destination,4 Joralemon St,Brooklyn,NY,11201,718-488-0099  877-798-3752,40.693949,-74.00025,114904,Free,Free
Rapidpark 44 State Street - Tesla Destination,44 State St,Brooklyn,NY,11201,718-624-5955  877-798-3752,40.691871,-73.998307,114905,Free,Free
Park Kwik LLC 50 Washington St. - Tesla Destination,45 Main St,Brooklyn,NY,11201,718-222-0500  877-798-3752,40.702769,-73.990584,114906,Free,Free
Kings County Parking - Tesla Destination,581 Clarkson Ave,Brooklyn,NY,11203,718-245-5337  877-798-3752,40.656148,-73.940355,114907,Free,Free
1 Hotel Brooklyn Bridge - Tesla Destination,60 Furman St,Brooklyn,NY,11201,877-803-1111  877-798-3752,40.702241,-73.995539,114908,Free,Free
City Parking Linc Garage - Tesla Destination,62 Northside Piers,Brooklyn,NY,11249,718-963-7048  877-798-3752,40.71955,-73.96413,114909,Free,Free
"Littleman Driggs Parking, LLC - Tesla Destination",626  Driggs Ave,Brooklyn,NY,11211,212-714-3571  877-798-3752,40.715405,-73.958638,114910,Free,Free
GGMC Parking 66 Rockwell Pl Garage - Tesla Destination,66 Rockwell Pl,Brooklyn,NY,11217,718-797-2408  877-798-3752,40.68806,-73.979449,114911,Free,Free
Standard Parking 200 Cadman Plaza West - Tesla Destination,75 Henry St,Brooklyn,NY,11221,800-836-6666  877-798-3752,40.698807,-73.991859,114912,Free,Free
GGMC Parking 75 Smith St Garage - Tesla Destination,75 Smith St,Brooklyn,NY,11201,718-643-0593  877-798-3752,40.688799,-73.988642,114913,Free,Free
Standard Parking 2 Metrotech - Tesla Destination,8 Metrotech Ctr S,Brooklyn,NY,11201,800-836-6666  877-798-3752,40.692919,-73.987193,114914,Free,Free
Quik Park 81 Fleet Place LLC - Tesla Destination,81 Fleet Pl,Brooklyn,NY,11201,212-832-2066  877-798-3752,40.693208,-73.981326,114915,Free,Free
Rapidpark 906 Union Street - Tesla Destination,906 Union St,Brooklyn,NY,11215,718-622-4867  877-798-3752,40.672726,-73.971664,114916,Free,Free
MPG 100 Jay Street - Tesla Destination,100 Jay St,Brooklyn,NY,10021,718-855-2851  877-798-3752,40.702004,-73.987053,114917,Free,Free
imPark 101 Bedford Ave - Tesla Destination,101  Bedford Ave,Brooklyn,NY,11211,718-387-1737  877-798-3752,40.720014,-73.95455,114918,Free,Free
The William Vale Hotel - Tesla Destination,111 N 12th St,Brooklyn,NY,11249,718-631-8400  877-798-3752,40.722362,-73.957208,114919,Free,Free
Holiday Inn Express Canandaigua - Finger Lakes - Tesla Destination,330 Eastern Blvd,Canandaigua,NY,14424,585-396-3669  877-798-3752,42.878166,-77.255793,114920,Free,Free
Best Western University Inn - Tesla Destination,90 E Main St,Canton,NY,13617,315-386-8522  877-798-3752,44.596265,-75.149319,114921,Free,Free
Glenmere Mansion - Tesla Destination,634 Pine Hill Rd,Chester,NY,10918,845-469-1900  877-798-3752,41.338768,-74.322712,114922,Free,Free
The Fern Lodge - Tesla Destination,46 Fiddlehead Bay Rd,Chestertown,NY,12817,518-494-7238  877-798-3752,43.625316,-73.850472,114923,Free,Free
Asa Ransom House - Tesla Destination,10529 Main St,Clarence,NY,14031,716-759-2315  877-798-3752,42.980201,-78.595784,114924,Free,Free
"The Inn at Cooperstown, a Select Registry Property - Tesla Destination",16 Chestnut St,Cooperstown,NY,13326,607-547-5756  877-798-3752,42.70163,-74.926982,114925,Free,Free
Fairfield Inn by Marriott Corning Riverside - Tesla Destination,3 S Buffalo St,Corning,NY,14830,607-937-9600  877-798-3752,42.153255,-77.080389,114926,Free,Free
Comfort Inn - Tesla Destination,66 W Pulteney St,Corning,NY,14830,607-962-1515  877-798-3752,42.150849,-77.064055,114927,Free,Free
Storm King Tavern and Golf Club - Tesla Destination,18 Ridge Rd,Cornwall,NY,12518,845-534-3899  877-798-3752,41.429428,-74.028204,114928,Free,Free
Hampton Inn Cortland - Tesla Destination,26 River St,Cortland,NY,13045,607-662-0007  877-798-3752,42.606836,-76.164117,114929,Free,Free
"Country Inn & Suites By Carlson, Cortland, NY - Tesla Destination",3707 State Rte 281,Cortland,NY,13045,607-753-8300  877-798-3752,42.58651636556208,-76.21167520104979,114930,Free,Free
The Farmhouse Bed and Breakfast - Tesla Destination,1855 Depot Ln,Cutchogue,NY,11935,631-734-8539  877-798-3752,41.015587,-72.489904,114931,Free,Free
River Spring Lodge - Tesla Destination,1961 Church Rd,Darien Center,NY,14040,585-708-4212  877-798-3752,42.86245,-78.34496,114932,Free,Free
Culinary Arts Center at Auburn Watson - Tesla Destination,3295 Walden Ave,Depew,NY,14043,716-876-8000  877-798-3752,42.911728,-78.694835,114933,Free,Free
The FLX Wienery - Tesla Destination,5090 Highway 14,Dundee,NY,14837,607-243-7100  877-798-3752,42.519115,-76.922429,114935,Free,Free
Hampton Inn East Aurora - Tesla Destination,49 Olean St,East Aurora,NY,14052,716-655-3300  877-798-3752,42.766365,-78.608141,114936,Free,Free
Hampton Inn LaGuardia Airport - Tesla Destination,102-40 Ditmars Blvd,East Elmhurst,NY,11369,718-672-6600  877-798-3752,40.767871,-73.867659,114937,Free,Free
Luce Ristorante - Tesla Destination,1053 Oyster Bay Rd,East Norwich,NY,11732,516-624-8330  877-798-3752,40.843546,-73.532489,114938,Free,Free
MPG The Shops at Skyview - Tesla Destination,40-24 College Point Blvd,Flushing,NY,11354,212-490-3460  877-798-3752,40.756893,-73.834158,114939,Free,Free
Sylvan Pinnacle Garage - Tesla Destination,112-01 Queens Blvd,Forest Hills,NY,11375,718-520-1403  877-798-3752,40.726421,-73.851406,114940,Free,Free
"Inn at Lake Joseph, a Select Registry Property - Tesla Destination",162 Saint Josephs Rd,Forestburgh,NY,12777,845-791-9506  877-798-3752,41.589244,-74.713261,114941,Free,Free
Hampton Inn Garden City - Tesla Destination,1 North Ave,Garden City,NY,11530,516-227-2720  877-798-3752,40.741668,-73.609459,114943,Free,Free
Tuthilltown Spirits - Tesla Destination,14 Gristmill Ln,Gardiner,NY,12525,845-633-8734  877-798-3752,41.687197,-74.175388,114944,Free,Free
The Garrison and Highlands Country Club - Tesla Destination,1 Snakehill Rd,Garrison,NY,10524,845-424-3604  877-798-3752,41.381167,-73.912428,114945,Free,Free
Hawthorne Valley - Tesla Destination,330 Country Rte 21C,Ghent,NY,12075,518-672-4465  877-798-3752,42.270437,-73.593885,114946,Free,Free
Greenporter Hotel - Tesla Destination,326 Front St,Greenport,NY,11944,631-477-0066  877-798-3752,41.101654,-72.364242,114947,Free,Free
Peppermints Restaurant - Tesla Destination,4870 W Henrietta Rd,Henrietta,NY,14467,585-359-9169  877-798-3752,43.055362,-77.65315,114948,Free,Free
Hudson Valley Rail Trail Depot - Tesla Destination,101 New Paltz Rd,Highland,NY,12528,845-691-2144  877-798-3752,41.733972,-73.974846,114949,Free,Free
Town of Lloyd Municipal Parking Lot - Tesla Destination,39 Main St,Highland,NY,12528,845-691-2144  877-798-3752,41.720133,-73.964807,114950,Free,Free
Grape Hollow Farm - Tesla Destination,62 Paine Rd,Holmes,NY,12531,917-992-6289  877-798-3752,41.548637,-73.692718,114951,Free,Free
Best Western Maple City Inn - Tesla Destination,1 Canisteo Square,Hornell,NY,14843,607-324-4300  877-798-3752,42.32285,-77.662418,114952,Free,Free
Fairfield Inn & Suites by Marriott Elmira Corning - Tesla Destination,1600 County Rd 64,Horseheads,NY,14845,607-739-9200  877-798-3752,42.15882,-76.85612,114953,Free,Free
Courtyard by Marriott Elmira Horseheads - Tesla Destination,202 Colonial Dr,Horseheads,NY,14845,607-795-5900  877-798-3752,42.161972,-76.867318,114954,Free,Free
Hilton Garden Inn Elmira/Corning - Tesla Destination,35  Arnot Rd,Horseheads,NY,14845,607-795-1111  877-798-3752,42.162052,-76.873535,114955,Free,Free
The Wick Hotel - Tesla Destination,41 Cross St,Hudson,NY,12534,833-843-9425  877-798-3752,42.253073,-73.796003,114956,Free,Free
La Tourelle Hotel & Spa - Tesla Destination,1150 Danby Rd,Ithaca,NY,14850,607-273-2734  877-798-3752,42.401806,-76.502908,114957,Free,Free
Hilton Garden Inn - Downtown Ithaca - Tesla Destination,130 E Seneca St,Ithaca,NY,14850,607-277-8900  877-798-3752,42.440673,-76.497375,114958,Free,Free
William Henry Miller Inn - Tesla Destination,303 N Aurora St,Ithaca,NY,14850,607-256-4553  877-798-3752,42.441724,-76.495362,114959,Free,Free
Jamesport Vineyards - Tesla Destination,1216 Main Rd,Jamesport,NY,11947,631-722-5256  877-798-3752,40.94866517632938,-72.5973012209015,114960,Free,Free
Hampton Inn by Hilton Kingston - Tesla Destination,1307 Ulster Ave,Kingston,NY,12401,845-382-2600  877-798-3752,41.970001,-73.989083,114961,Free,Free
Courtyard by Marriott Kingston - Tesla Destination,500 Frank Sottile Blvd,Kingston,NY,12401,845-382-2300  877-798-3752,41.970145,-73.985923,114962,Free,Free
Adirondack Mountain Club - Tesla Destination,814 Goggins Rd,Lake George,NY,12845,518-668-4447  877-798-3752,43.400634,-73.716573,114964,Free,Free
Best Western Adirondack Inn - Tesla Destination,2625 Main St,Lake Placid,NY,12946,518-523-2424  877-798-3752,44.284065,-73.983532,114965,Free,Free
The Whiteface Lodge - Tesla Destination,7 Whiteface Inn Ln,Lake Placid,NY,12946,518-523-0500  877-798-3752,44.297026,-74.010764,114966,Free,Free
AAA Latham - Tesla Destination,595 New Loudon Rd,Latham,NY,12110,518-426-1000  877-798-3752,42.728097,-73.759578,114967,Free,Free
MPG 1-50 51st Ave - Tesla Destination,1-50 51st Ave,Long Island City,NY,11101,718-433-1420  877-798-3752,40.742713,-73.959323,114968,Free,Free
iPark 43-25 Hunter Street - Tesla Destination,43-25 Hunter St,Long Island City,NY,11101,347-738-6170  877-798-3752,40.747653,-73.942313,114969,Free,Free
Little Man Parking (Queens West) - Tesla Destination,4-76  47th Ave,Long Island City,NY,11109,718-606-1760  877-798-3752,40.74581,-73.955812,114970,Free,Free
Red Roof Inn Malone - Tesla Destination,42 Finney Blvd,Malone,NY,12953,518-483-8123  877-798-3752,44.847758,-74.300297,114971,Free,Free
Icon Parking 235 W 48th - Tesla Destination,235 W 48th St,Manhattan,NY,10036,212-245-9421  877-798-3752,40.760856,-73.986218,114972,Free,Free
Icon Parking 360 E 65th - Tesla Destination,360 E 65th St,Manhattan,NY,10065,212-772-7728  877-798-3752,40.763564,-73.960236,114973,Free,Free
Icon Parking 205 E 63rd St - Tesla Destination,205  E 63rd St,Manhattan,NY,10065,212-750-3535  877-798-3752,40.764174,-73.964533,114974,Free,Free
Clemson Bros Brewery - Tesla Destination,22 Cottage St,Middletown,NY,10940,845-775-4638  877-798-3752,41.446952,-74.415608,114975,Free,Free
Home2 Suites by Hilton Middletown - Tesla Destination,600 Route 211 E,Middletown,NY,10941,845-703-8000  877-798-3752,41.462968,-74.368183,114976,Free,Free
Buttermilk Falls Inn & Spa - Tesla Destination,220 North Rd,Milton,NY,12547,845-795-1310  877-798-3752,41.666684,-73.955378,114977,Free,Free
SunPower by New York State Solar Farm - Tesla Destination,1938 Route 44/55,Modena,NY,12548,845-255-0610  877-798-3752,41.667875,-74.105849,114978,Free,Free
Gurney's Montauk Resort & Spa - Tesla Destination,290 Old Montauk Hwy,Montauk,NY,11954,631-668-2345  877-798-3752,41.015489,-71.992316,114979,Free,Free
Montauk Yacht Club Resort & Marina - Tesla Destination,32 Star Island Rd,Montauk,NY,11954,631-668-3100  877-798-3752,41.069404,-71.932673,114980,Free,Free
Borland House Bed and Breakfast - Tesla Destination,130 Clinton St,Montgomery,NY,12549,845-457-1513  877-798-3752,41.52688,-74.235988,114981,Free,Free
Hampton Inn New Paltz - Tesla Destination,4 S Putt Corners Rd,New Paltz,NY,12561,845-255-4200  877-798-3752,41.740795,-74.067127,114982,Free,Free
MPG 10 E 102nd Street - Tesla Destination,10 E 102nd St,New York,NY,10029,212-249-1947  877-798-3752,40.791232,-73.95237,114983,Free,Free
Rapidpark 10 E 30th Street - Tesla Destination,10 E 30th St,New York,NY,10016,212-481-4097  877-798-3752,40.745384,-73.985704,114984,Free,Free
Icon Parking 1056 5th Avenue - Tesla Destination,10 E 87th St,New York,NY,10028,212-534-9437  877-798-3752,40.782031,-73.959484,114985,Free,Free
iPark 10 West 15th - Tesla Destination,10 W 15th,New York,NY,10011,212-675-0335  877-798-3752,40.736754,-73.993789,114986,Free,Free
GGMC Parking 10 W 66th St Garage - Tesla Destination,10 W 66th St,New York,NY,10023,212-874-1100  877-798-3752,40.772308,-73.978966,114987,Free,Free
