Borough,Latitude,Longitude,Year,Day,Hour,Engine Sound
1,40.72996,-73.99449,2019,0,19,Medium
1,40.72996,-73.99449,2019,0,13,Low
1,40.72996,-73.99449,2019,0,13,Medium
1,40.72996,-73.99449,2019,4,13,Low
1,40.72996,-73.99449,2019,4,13,High
1,40.72996,-73.99449,2019,4,13,Medium
1,40.72996,-73.99449,2019,0,20,Low
1,40.72996,-73.99449,2019,0,20,Medium
1,40.72996,-73.99449,2019,4,16,Low
1,40.72996,-73.99449,2019,4,16,Medium
1,40.72996,-73.99449,2019,1,9,Low
1,40.72996,-73.99449,2019,1,9,High
1,40.72996,-73.99449,2019,1,9,Medium
1,40.72996,-73.99449,2019,5,8,Low
1,40.72996,-73.99449,2019,5,8,Medium
1,40.72996,-73.99449,2019,5,8,High
1,40.72996,-73.99449,2019,5,10,Low
1,40.72996,-73.99449,2019,5,10,Medium
1,40.72996,-73.99449,2019,5,10,High
1,40.72996,-73.99449,2019,3,18,High
1,40.77632,-73.96372,2019,6,20,High
1,40.77632,-73.96372,2019,6,20,Medium
1,40.77632,-73.96372,2019,4,17,High
1,40.77632,-73.96372,2019,5,13,Low
1,40.77632,-73.96372,2019,5,13,High
1,40.77632,-73.96372,2019,5,13,Medium
1,40.77632,-73.96372,2019,0,15,Low
1,40.77632,-73.96372,2019,0,15,High
1,40.77632,-73.96372,2019,0,15,Medium
1,40.77632,-73.96372,2019,0,20,Low
1,40.77632,-73.96372,2019,0,20,High
1,40.77632,-73.96372,2019,0,20,Medium
1,40.77632,-73.96372,2019,2,19,Low
1,40.77632,-73.96372,2019,2,19,High
1,40.77632,-73.96372,2019,2,19,Medium
1,40.77632,-73.96372,2019,0,18,High
1,40.77632,-73.96372,2019,0,18,Medium
1,40.77632,-73.96372,2019,2,9,Low
1,40.77632,-73.96372,2019,2,9,Medium
1,40.72978,-73.99477,2019,6,20,Medium
1,40.72978,-73.99477,2019,0,11,Low
1,40.72978,-73.99477,2019,0,11,High
1,40.72978,-73.99477,2019,0,11,Medium
1,40.72978,-73.99477,2019,4,9,Low
1,40.72978,-73.99477,2019,4,9,Medium
1,40.72978,-73.99477,2019,6,20,Low
1,40.72978,-73.99477,2019,6,20,High
1,40.72978,-73.99477,2019,2,20,Low
1,40.72978,-73.99477,2019,2,20,High
1,40.72978,-73.99477,2019,2,20,Medium
1,40.72978,-73.99477,2019,5,8,High
1,40.72978,-73.99477,2019,5,8,Low
1,40.72978,-73.99477,2019,5,8,Medium
1,40.72978,-73.99477,2019,1,12,Low
1,40.72978,-73.99477,2019,1,12,High
1,40.72978,-73.99477,2019,1,12,Medium
1,40.72978,-73.99477,2019,5,9,High
1,40.72978,-73.99477,2019,5,9,Medium
1,40.72978,-73.99477,2019,3,19,Low
1,40.72978,-73.99477,2019,3,19,Medium
1,40.72978,-73.99477,2019,1,15,Low
1,40.72978,-73.99477,2019,1,15,Medium
1,40.72978,-73.99477,2019,4,8,Low
1,40.72978,-73.99477,2019,4,8,High
1,40.72978,-73.99477,2019,4,8,Medium
1,40.72898,-73.99629,2019,6,18,Low
1,40.72898,-73.99629,2019,6,18,Medium
1,40.72898,-73.99629,2019,6,18,High
1,40.72898,-73.99629,2019,4,10,Medium
1,40.72898,-73.99629,2019,0,15,Low
1,40.72898,-73.99629,2019,0,15,Medium
1,40.72898,-73.99629,2019,6,11,Low
1,40.72898,-73.99629,2019,6,11,High
1,40.72898,-73.99629,2019,6,11,Medium
1,40.72898,-73.99629,2019,1,19,Medium
1,40.72898,-73.99629,2019,2,16,Low
1,40.72898,-73.99629,2019,2,16,Medium
1,40.72898,-73.99629,2019,2,16,High
1,40.72898,-73.99629,2019,2,11,Low
1,40.72898,-73.99629,2019,2,11,High
1,40.72898,-73.99629,2019,2,11,Medium
1,40.73206,-73.99763,2019,6,16,Low
1,40.73206,-73.99763,2019,6,16,High
1,40.73206,-73.99763,2019,6,16,Medium
1,40.73206,-73.99763,2019,2,10,Low
1,40.73206,-73.99763,2019,2,10,High
1,40.73206,-73.99763,2019,2,10,Medium
1,40.73206,-73.99763,2019,5,10,High
1,40.73206,-73.99763,2019,5,10,Low
1,40.73206,-73.99763,2019,5,10,Medium
1,40.73206,-73.99763,2019,2,16,Low
1,40.73206,-73.99763,2019,2,16,High
1,40.73206,-73.99763,2019,2,16,Medium
1,40.73206,-73.99763,2019,2,11,Low
1,40.73206,-73.99763,2019,2,11,High
1,40.73206,-73.99763,2019,2,11,Medium
1,40.73206,-73.99763,2019,5,19,Low
1,40.73206,-73.99763,2019,5,19,High
1,40.73206,-73.99763,2019,5,19,Medium
1,40.73206,-73.99763,2019,3,14,Low
1,40.73206,-73.99763,2019,3,14,High
1,40.73206,-73.99763,2019,3,14,Medium
1,40.73206,-73.99763,2019,2,8,Low
1,40.73206,-73.99763,2019,2,8,Medium
1,40.73206,-73.99763,2019,1,11,Low
1,40.73206,-73.99763,2019,1,11,High
1,40.73206,-73.99763,2019,1,11,Medium
1,40.73206,-73.99763,2019,2,14,Low
1,40.73206,-73.99763,2019,2,14,Medium
1,40.73206,-73.99763,2019,2,14,High
1,40.73206,-73.99763,2019,4,17,Low
1,40.73206,-73.99763,2019,4,17,Medium
1,40.73206,-73.99763,2019,5,17,Low
1,40.73206,-73.99763,2019,5,17,High
1,40.73206,-73.99763,2019,5,17,Medium
1,40.73206,-73.99763,2019,4,19,Medium
1,40.73206,-73.99763,2019,2,17,Low
1,40.73206,-73.99763,2019,2,17,High
1,40.73206,-73.99763,2019,2,17,Medium
1,40.73206,-73.99763,2019,1,15,Low
1,40.73206,-73.99763,2019,1,15,High
1,40.73206,-73.99763,2019,1,15,Medium
1,40.73206,-73.99763,2019,2,8,High
1,40.73206,-73.99763,2019,6,13,Low
1,40.73206,-73.99763,2019,6,13,High
1,40.73206,-73.99763,2019,6,13,Medium
1,40.73206,-73.99763,2019,4,19,Low
1,40.73206,-73.99763,2019,4,19,High
1,40.73206,-73.99763,2019,3,16,Low
1,40.73206,-73.99763,2019,3,16,Medium
1,40.73206,-73.99763,2019,6,11,Low
1,40.73206,-73.99763,2019,6,11,Medium
1,40.73206,-73.99763,2019,1,19,Low
1,40.73206,-73.99763,2019,1,19,High
1,40.73206,-73.99763,2019,1,19,Medium
1,40.72951,-73.99388,2019,1,14,Low
1,40.72951,-73.99388,2019,1,14,High
1,40.72951,-73.99388,2019,1,14,Medium
1,40.72951,-73.99388,2019,6,15,High
1,40.72951,-73.99388,2019,6,15,Medium
1,40.72951,-73.99388,2019,3,13,Low
1,40.72951,-73.99388,2019,3,13,High
1,40.72951,-73.99388,2019,3,13,Medium
1,40.72951,-73.99388,2019,5,19,High
1,40.72951,-73.99388,2019,4,14,Low
1,40.72951,-73.99388,2019,4,14,High
1,40.72951,-73.99388,2019,4,14,Medium
1,40.72951,-73.99388,2019,4,11,Low
1,40.72951,-73.99388,2019,4,11,High
1,40.72951,-73.99388,2019,4,11,Medium
1,40.72951,-73.99388,2019,0,19,Medium
1,40.72951,-73.99388,2019,1,19,High
1,40.72951,-73.99388,2019,1,19,Medium
1,40.72951,-73.99388,2019,0,20,Low
1,40.72951,-73.99388,2019,0,20,Medium
1,40.72951,-73.99388,2019,5,10,High
1,40.72951,-73.99388,2019,5,13,Low
1,40.72951,-73.99388,2019,5,13,High
1,40.72951,-73.99388,2019,5,13,Medium
1,40.72951,-73.99388,2019,2,18,Low
1,40.72951,-73.99388,2019,2,18,High
1,40.72951,-73.99388,2019,2,18,Medium
1,40.72951,-73.99388,2019,4,20,Low
1,40.72951,-73.99388,2019,2,15,Low
1,40.72951,-73.99388,2019,2,15,High
1,40.72951,-73.99388,2019,2,15,Medium
1,40.73033,-73.9956,2019,6,15,Low
1,40.73033,-73.9956,2019,6,15,High
1,40.73033,-73.9956,2019,6,15,Medium
1,40.73033,-73.9956,2019,2,10,Low
1,40.73033,-73.9956,2019,2,10,Medium
1,40.73033,-73.9956,2019,1,17,Low
1,40.73033,-73.9956,2019,1,17,Medium
1,40.73033,-73.9956,2019,0,15,Low
1,40.73033,-73.9956,2019,0,15,High
1,40.73033,-73.9956,2019,0,15,Medium
1,40.73033,-73.9956,2019,6,8,Low
1,40.73033,-73.9956,2019,6,8,High
1,40.73033,-73.9956,2019,6,8,Medium
1,40.73033,-73.9956,2019,6,20,Low
1,40.73033,-73.9956,2019,6,20,Medium
1,40.73033,-73.9956,2019,2,15,Low
1,40.73033,-73.9956,2019,2,15,High
1,40.73033,-73.9956,2019,2,15,Medium
1,40.73033,-73.9956,2019,2,8,High
1,40.73033,-73.9956,2019,4,15,Low
1,40.73033,-73.9956,2019,4,15,High
1,40.73033,-73.9956,2019,4,15,Medium
1,40.73033,-73.9956,2019,5,16,Low
1,40.73033,-73.9956,2019,5,16,Medium
1,40.73033,-73.9956,2019,2,17,Low
1,40.73033,-73.9956,2019,2,17,Medium
1,40.73033,-73.9956,2019,2,16,Low
1,40.73033,-73.9956,2019,2,16,High
1,40.73033,-73.9956,2019,2,16,Medium
1,40.73108,-73.99556,2019,1,20,Low
1,40.73108,-73.99556,2019,1,20,Medium
1,40.73108,-73.99556,2019,0,18,Low
1,40.73108,-73.99556,2019,0,18,High
1,40.73108,-73.99556,2019,0,18,Medium
1,40.73108,-73.99556,2019,3,13,Low
1,40.73108,-73.99556,2019,3,13,Medium
1,40.73108,-73.99556,2019,3,13,High
1,40.73108,-73.99556,2019,6,17,Low
1,40.73108,-73.99556,2019,6,17,Medium
1,40.73108,-73.99556,2019,5,15,Low
1,40.73108,-73.99556,2019,5,15,High
1,40.73108,-73.99556,2019,5,15,Medium
1,40.73108,-73.99556,2019,5,12,Low
1,40.73108,-73.99556,2019,5,12,Medium
1,40.73108,-73.99556,2019,2,13,Low
1,40.73108,-73.99556,2019,2,13,High
1,40.73108,-73.99556,2019,2,13,Medium
1,40.73108,-73.99556,2019,4,10,Low
1,40.73108,-73.99556,2019,4,10,High
1,40.73108,-73.99556,2019,4,10,Medium
1,40.73108,-73.99556,2019,3,8,Low
1,40.73108,-73.99556,2019,3,8,High
1,40.73108,-73.99556,2019,3,8,Medium
1,40.73108,-73.99556,2019,6,20,High
1,40.73108,-73.99556,2019,6,20,Medium
1,40.73108,-73.99556,2019,5,8,High
1,40.73108,-73.99556,2019,5,8,Medium
1,40.73108,-73.99556,2019,2,15,Low
1,40.73108,-73.99556,2019,2,15,Medium
1,40.73108,-73.99556,2019,6,16,Low
1,40.73108,-73.99556,2019,6,16,High
1,40.73108,-73.99556,2019,6,16,Medium
1,40.73108,-73.99556,2019,2,17,Low
1,40.73108,-73.99556,2019,2,17,High
1,40.73108,-73.99556,2019,2,17,Medium
1,40.73108,-73.99556,2019,6,8,Medium
1,40.73108,-73.99556,2019,1,9,Low
1,40.73108,-73.99556,2019,1,9,High
1,40.73108,-73.99556,2019,1,9,Medium
1,40.73108,-73.99556,2019,1,14,Low
1,40.73108,-73.99556,2019,1,14,High
1,40.73108,-73.99556,2019,1,14,Medium
1,40.73108,-73.99556,2019,4,18,Low
1,40.73108,-73.99556,2019,4,18,Medium
1,40.73108,-73.99556,2019,4,18,High
1,40.73108,-73.99556,2019,3,20,Low
1,40.73108,-73.99556,2019,3,20,High
1,40.73108,-73.99556,2019,3,20,Medium
1,40.73108,-73.99556,2019,4,17,Low
1,40.73108,-73.99556,2019,4,17,High
1,40.73108,-73.99556,2019,4,17,Medium
1,40.73108,-73.99556,2019,4,9,Low
1,40.73108,-73.99556,2019,4,9,Medium
1,40.73108,-73.99556,2019,1,11,Low
1,40.73108,-73.99556,2019,1,11,Medium
1,40.73108,-73.99556,2019,5,8,Low
1,40.73108,-73.99556,2019,1,13,Low
1,40.73108,-73.99556,2019,1,13,High
1,40.73108,-73.99556,2019,1,13,Medium
1,40.73108,-73.99556,2019,3,17,Low
1,40.73108,-73.99556,2019,3,17,High
1,40.73108,-73.99556,2019,3,17,Medium
1,40.73108,-73.99556,2019,6,14,Low
1,40.73108,-73.99556,2019,6,14,Medium
1,40.73108,-73.99556,2019,6,19,Low
1,40.73108,-73.99556,2019,6,19,High
1,40.73108,-73.99556,2019,6,19,Medium
1,40.73108,-73.99556,2019,3,18,Low
1,40.73108,-73.99556,2019,3,18,Medium
1,40.73108,-73.99556,2019,6,8,High
1,40.73108,-73.99556,2019,1,15,Low
1,40.73108,-73.99556,2019,1,15,Medium
1,40.73108,-73.99556,2019,1,15,High
1,40.73108,-73.99556,2019,5,14,Low
1,40.73108,-73.99556,2019,5,14,High
1,40.73108,-73.99556,2019,5,14,Medium
1,40.73108,-73.99556,2019,3,14,Low
1,40.73108,-73.99556,2019,3,14,High
1,40.73108,-73.99556,2019,3,14,Medium
1,40.73108,-73.99556,2019,2,18,Low
1,40.73108,-73.99556,2019,2,18,High
1,40.73108,-73.99556,2019,2,18,Medium
1,40.73108,-73.99556,2019,1,12,Low
1,40.73108,-73.99556,2019,1,12,Medium
1,40.73108,-73.99556,2019,2,12,High
1,40.73108,-73.99556,2019,2,12,Medium
1,40.75522,-73.98013,2019,2,12,Low
1,40.75522,-73.98013,2019,2,12,High
1,40.75522,-73.98013,2019,2,12,Medium
1,40.75522,-73.98013,2019,2,14,Low
1,40.75522,-73.98013,2019,2,14,High
1,40.72978,-73.99791,2019,2,8,High
1,40.72978,-73.99791,2019,2,8,Medium
1,40.72978,-73.99791,2019,1,9,High
1,40.72978,-73.99791,2019,1,9,Medium
1,40.72978,-73.99791,2019,3,15,Low
1,40.72978,-73.99791,2019,3,15,Medium
1,40.72978,-73.99791,2019,2,15,Low
1,40.72978,-73.99791,2019,2,15,Medium
1,40.72978,-73.99791,2019,4,15,Low
1,40.72978,-73.99791,2019,4,15,High
1,40.72978,-73.99791,2019,4,15,Medium
1,40.72978,-73.99791,2019,2,14,Low
1,40.72978,-73.99791,2019,2,14,Medium
1,40.72978,-73.99791,2019,0,20,Low
1,40.72978,-73.99791,2019,0,20,Medium
1,40.72978,-73.99791,2019,1,8,Low
1,40.72978,-73.99791,2019,1,8,High
1,40.72978,-73.99791,2019,1,8,Medium
1,40.72978,-73.99791,2019,2,20,Low
1,40.72978,-73.99791,2019,2,20,Medium
1,40.72978,-73.99791,2019,3,17,Low
1,40.72978,-73.99791,2019,3,17,High
1,40.72978,-73.99791,2019,3,17,Medium
1,40.72978,-73.99791,2019,1,9,Low
1,40.72978,-73.99791,2019,3,18,Low
1,40.72978,-73.99791,2019,3,18,High
1,40.72978,-73.99791,2019,3,18,Medium
1,40.72978,-73.99791,2019,3,9,High
1,40.72978,-73.99791,2019,3,9,Medium
1,40.73055,-73.99949,2019,5,15,Low
1,40.73055,-73.99949,2019,5,15,High
1,40.73055,-73.99949,2019,5,15,Medium
1,40.73055,-73.99949,2019,1,10,Low
1,40.73055,-73.99949,2019,1,10,High
1,40.73055,-73.99949,2019,1,10,Medium
1,40.73055,-73.99949,2019,5,12,Low
1,40.73055,-73.99949,2019,5,12,High
1,40.73055,-73.99949,2019,5,12,Medium
1,40.73055,-73.99949,2019,3,13,Low
1,40.73055,-73.99949,2019,3,13,High
1,40.73055,-73.99949,2019,3,13,Medium
1,40.73055,-73.99949,2019,3,9,Low
1,40.73055,-73.99949,2019,3,9,High
1,40.73055,-73.99949,2019,3,9,Medium
1,40.73055,-73.99949,2019,1,14,Low
1,40.73055,-73.99949,2019,1,14,High
1,40.73055,-73.99949,2019,1,14,Medium
1,40.77991,-73.96006,2019,6,17,High
1,40.77991,-73.96006,2019,6,17,Medium
1,40.77991,-73.96006,2019,3,9,Low
1,40.77991,-73.96006,2019,3,9,High
1,40.77991,-73.96006,2019,3,9,Medium
1,40.72792,-73.99176,2019,3,9,High
1,40.72792,-73.99176,2019,3,9,Medium
1,40.72792,-73.99176,2019,3,8,Low
1,40.72792,-73.99176,2019,3,8,High
1,40.72792,-73.99176,2019,3,8,Medium
1,40.72792,-73.99176,2019,4,14,Low
1,40.72792,-73.99176,2019,4,14,High
1,40.72792,-73.99176,2019,4,14,Medium
1,40.72792,-73.99176,2019,2,18,Low
1,40.72792,-73.99176,2019,2,18,High
1,40.72792,-73.99176,2019,0,8,Low
1,40.72792,-73.99176,2019,0,8,High
1,40.72792,-73.99176,2019,4,12,High
1,40.72792,-73.99176,2019,4,12,Medium
1,40.72792,-73.99176,2019,3,9,Low
1,40.72792,-73.99176,2019,2,20,Low
1,40.72792,-73.99176,2019,2,20,Medium
1,40.72792,-73.99176,2019,4,19,Low
1,40.72792,-73.99176,2019,4,19,High
1,40.72792,-73.99176,2019,4,19,Medium
1,40.72792,-73.99176,2019,0,10,Low
1,40.72792,-73.99176,2019,0,10,High
1,40.72792,-73.99176,2019,0,10,Medium
1,40.72981,-73.99586,2019,1,15,Medium
1,40.72981,-73.99586,2019,0,16,Low
1,40.72981,-73.99586,2019,0,16,Medium
1,40.72981,-73.99586,2019,1,18,Low
1,40.72981,-73.99586,2019,1,18,Medium
1,40.72981,-73.99586,2019,1,18,High
1,40.72981,-73.99586,2019,6,14,Low
1,40.72981,-73.99586,2019,6,14,High
1,40.72981,-73.99586,2019,6,14,Medium
1,40.72981,-73.99586,2019,3,17,Low
1,40.72981,-73.99586,2019,3,17,Medium
1,40.72981,-73.99586,2019,1,16,Low
1,40.72981,-73.99586,2019,1,16,High
1,40.72981,-73.99586,2019,1,16,Medium
1,40.72981,-73.99586,2019,4,13,Medium
1,40.72981,-73.99586,2019,6,11,High
1,40.72981,-73.99586,2019,6,11,Medium
1,40.72915,-73.995,2019,3,10,Low
1,40.72915,-73.995,2019,3,10,Medium
1,40.72915,-73.995,2019,2,11,Low
1,40.72915,-73.995,2019,2,11,High
1,40.72915,-73.995,2019,2,11,Medium
1,40.72915,-73.995,2019,0,10,Medium
1,40.72915,-73.995,2019,1,10,Low
1,40.72915,-73.995,2019,1,10,High
1,40.72915,-73.995,2019,1,10,Medium
1,40.72915,-73.995,2019,4,19,Low
1,40.72915,-73.995,2019,4,19,Medium
1,40.72915,-73.995,2019,1,18,Low
1,40.72915,-73.995,2019,1,18,High
1,40.72915,-73.995,2019,4,20,Low
1,40.72915,-73.995,2019,4,20,Medium
1,40.72915,-73.995,2019,4,8,High
1,40.72915,-73.995,2019,4,8,Medium
1,40.72915,-73.995,2019,5,11,Low
1,40.72915,-73.995,2019,5,11,Medium
1,40.72915,-73.995,2019,3,18,Low
1,40.72915,-73.995,2019,3,18,Medium
1,40.72915,-73.995,2019,6,8,Medium
1,40.72915,-73.995,2019,2,13,Low
1,40.72915,-73.995,2019,2,13,Medium
1,40.72915,-73.995,2019,4,16,High
1,40.72915,-73.995,2019,4,16,Medium
1,40.72915,-73.995,2019,5,8,Medium
1,40.73142,-73.99629,2019,5,9,Low
1,40.73142,-73.99629,2019,5,9,Medium
1,40.73142,-73.99629,2019,0,20,Low
1,40.73142,-73.99629,2019,0,20,Medium
1,40.73142,-73.99629,2019,3,10,Low
1,40.73142,-73.99629,2019,3,10,High
1,40.73142,-73.99629,2019,3,10,Medium
1,40.73142,-73.99629,2019,1,19,Low
1,40.73142,-73.99629,2019,1,19,High
1,40.73142,-73.99629,2019,1,19,Medium
1,40.73142,-73.99629,2019,3,13,High
1,40.73142,-73.99629,2019,3,13,Medium
1,40.73142,-73.99629,2019,5,17,Low
1,40.73142,-73.99629,2019,5,17,Medium
1,40.73142,-73.99629,2019,0,14,Low
1,40.73142,-73.99629,2019,0,14,High
1,40.73142,-73.99629,2019,0,14,Medium
1,40.73142,-73.99629,2019,4,15,Low
1,40.73142,-73.99629,2019,4,15,Medium
1,40.73142,-73.99629,2019,4,12,Low
1,40.73142,-73.99629,2019,4,12,Medium
1,40.73142,-73.99629,2019,6,10,Low
1,40.73142,-73.99629,2019,6,10,High
1,40.73142,-73.99629,2019,6,10,Medium
1,40.73142,-73.99629,2019,6,14,Low
1,40.73142,-73.99629,2019,6,14,High
1,40.73142,-73.99629,2019,6,14,Medium
1,40.73142,-73.99629,2019,5,10,Low
1,40.73142,-73.99629,2019,5,10,High
1,40.73142,-73.99629,2019,5,10,Medium
1,40.73142,-73.99629,2019,3,8,Low
1,40.73142,-73.99629,2019,3,8,High
1,40.73142,-73.99629,2019,3,8,Medium
1,40.73142,-73.99629,2019,2,17,Low
1,40.73142,-73.99629,2019,2,17,Medium
1,40.73142,-73.99629,2019,5,8,Low
1,40.73142,-73.99629,2019,5,8,High
1,40.73142,-73.99629,2019,5,8,Medium
1,40.73142,-73.99629,2019,6,9,Medium
1,40.73142,-73.99629,2019,1,11,High
1,40.73142,-73.99629,2019,1,11,Medium
1,40.73142,-73.99629,2019,4,14,Low
1,40.73142,-73.99629,2019,4,14,High
1,40.73142,-73.99629,2019,4,14,Medium
1,40.73142,-73.99629,2019,6,17,Low
1,40.73142,-73.99629,2019,6,17,High
1,40.73142,-73.99629,2019,6,17,Medium
1,40.73142,-73.99629,2019,6,9,Low
1,40.73142,-73.99629,2019,6,9,High
1,40.77632,-73.96372,2019,4,15,Medium
1,40.77632,-73.96372,2019,0,12,Low
1,40.77632,-73.96372,2019,0,12,Medium
1,40.77632,-73.96372,2019,2,13,Low
1,40.77632,-73.96372,2019,2,13,High
1,40.77632,-73.96372,2019,2,13,Medium
1,40.77632,-73.96372,2019,3,14,Low
1,40.77632,-73.96372,2019,3,14,High
1,40.77632,-73.96372,2019,3,14,Medium
1,40.77632,-73.96372,2019,2,17,Low
1,40.77632,-73.96372,2019,2,17,High
1,40.77632,-73.96372,2019,2,17,Medium
1,40.77632,-73.96372,2019,6,11,High
1,40.77632,-73.96372,2019,6,11,Medium
1,40.72609,-73.99682,2019,5,14,Low
1,40.72609,-73.99682,2019,5,14,High
1,40.72609,-73.99682,2019,5,14,Medium
1,40.72609,-73.99682,2019,6,11,Low
1,40.72609,-73.99682,2019,6,11,Medium
1,40.72609,-73.99682,2019,6,12,High
1,40.72609,-73.99682,2019,6,12,Medium
1,40.72609,-73.99682,2019,1,9,Low
1,40.72609,-73.99682,2019,1,9,High
1,40.72609,-73.99682,2019,1,9,Medium
1,40.72609,-73.99682,2019,5,17,High
1,40.72609,-73.99682,2019,5,9,Low
1,40.72609,-73.99682,2019,5,9,High
1,40.72609,-73.99682,2019,5,9,Medium
1,40.72609,-73.99682,2019,1,10,Low
1,40.72609,-73.99682,2019,1,10,High
1,40.72609,-73.99682,2019,1,10,Medium
1,40.72609,-73.99682,2019,6,8,High
1,40.72609,-73.99682,2019,6,8,Medium
1,40.72609,-73.99682,2019,2,19,Low
1,40.72609,-73.99682,2019,2,19,Medium
1,40.72609,-73.99682,2019,1,17,Low
1,40.72609,-73.99682,2019,1,17,Medium
1,40.72609,-73.99682,2019,2,8,Medium
1,40.73055,-73.99949,2019,6,20,Low
1,40.73055,-73.99949,2019,6,20,Medium
1,40.73055,-73.99949,2019,2,16,Low
1,40.73055,-73.99949,2019,2,16,High
1,40.73055,-73.99949,2019,2,16,Medium
1,40.73055,-73.99949,2019,5,14,Low
1,40.73055,-73.99949,2019,5,14,Medium
1,40.73055,-73.99949,2019,0,9,Low
1,40.73055,-73.99949,2019,0,9,Medium
1,40.73055,-73.99949,2019,6,18,Low
1,40.73055,-73.99949,2019,6,18,High
1,40.73055,-73.99949,2019,6,18,Medium
1,40.73055,-73.99949,2019,6,10,High
1,40.73055,-73.99949,2019,6,8,Low
1,40.73055,-73.99949,2019,6,8,Medium
1,40.73055,-73.99949,2019,1,13,Low
1,40.73055,-73.99949,2019,1,13,High
1,40.73055,-73.99949,2019,1,13,Medium
1,40.73055,-73.99949,2019,5,19,Low
1,40.73055,-73.99949,2019,5,19,High
1,40.73055,-73.99949,2019,5,19,Medium
1,40.73055,-73.99949,2019,1,16,Low
1,40.73055,-73.99949,2019,1,16,Medium
1,40.73055,-73.99949,2019,5,16,Low
1,40.73055,-73.99949,2019,5,16,High
1,40.73055,-73.99949,2019,5,16,Medium
1,40.73055,-73.99949,2019,4,16,Low
1,40.73055,-73.99949,2019,4,16,High
1,40.73055,-73.99949,2019,4,16,Medium
1,40.73055,-73.99949,2019,4,10,Low
1,40.73055,-73.99949,2019,4,10,High
1,40.73055,-73.99949,2019,4,10,Medium
1,40.73055,-73.99949,2019,3,8,High
1,40.73055,-73.99949,2019,3,8,Medium
1,40.73055,-73.99949,2019,5,9,High
1,40.73055,-73.99949,2019,5,9,Medium
1,40.73055,-73.99949,2019,3,12,Low
1,40.73055,-73.99949,2019,3,12,High
1,40.73055,-73.99949,2019,3,12,Medium
1,40.73055,-73.99949,2019,6,13,Low
1,40.73055,-73.99949,2019,6,13,Medium
1,40.73055,-73.99949,2019,0,12,Low
1,40.73055,-73.99949,2019,0,12,High
1,40.73055,-73.99949,2019,0,12,Medium
1,40.73055,-73.99949,2019,5,17,Low
1,40.73055,-73.99949,2019,5,17,High
1,40.73055,-73.99949,2019,5,17,Medium
1,40.73055,-73.99949,2019,1,18,Low
1,40.73055,-73.99949,2019,1,18,High
1,40.73055,-73.99949,2019,1,18,Medium
4,40.73802,-73.85184,2019,1,9,High
4,40.73802,-73.85184,2019,1,9,Medium
4,40.73802,-73.85184,2019,0,10,Low
4,40.73802,-73.85184,2019,0,10,High
4,40.73802,-73.85184,2019,0,10,Medium
4,40.73802,-73.85184,2019,5,20,Low
4,40.73802,-73.85184,2019,5,20,High
4,40.73802,-73.85184,2019,5,20,Medium
4,40.73802,-73.85184,2019,4,20,Medium
4,40.73802,-73.85184,2019,5,19,Low
4,40.73802,-73.85184,2019,5,19,High
4,40.73802,-73.85184,2019,5,8,High
4,40.73802,-73.85184,2019,5,8,Medium
4,40.73802,-73.85184,2019,0,20,High
4,40.73802,-73.85184,2019,0,20,Medium
4,40.73802,-73.85184,2019,4,18,Low
4,40.73802,-73.85184,2019,4,18,High
4,40.73802,-73.85184,2019,1,11,High
4,40.73802,-73.85184,2019,1,11,Medium
4,40.73802,-73.85184,2019,3,11,Low
4,40.73802,-73.85184,2019,3,11,High
4,40.73802,-73.85184,2019,3,11,Medium
4,40.73802,-73.85184,2019,6,20,Low
4,40.73802,-73.85184,2019,6,20,High
4,40.73802,-73.85184,2019,6,20,Medium
4,40.73802,-73.85184,2019,1,10,High
4,40.73802,-73.85184,2019,1,10,Medium
4,40.73802,-73.85184,2019,5,19,Medium
4,40.73802,-73.85184,2019,3,16,Low
4,40.73802,-73.85184,2019,3,16,High
4,40.73802,-73.85184,2019,3,16,Medium
3,40.72399,-73.95679,2019,3,12,Low
3,40.72399,-73.95679,2019,3,12,High
3,40.72399,-73.95679,2019,3,12,Medium
3,40.72399,-73.95679,2019,0,8,Low
3,40.72399,-73.95679,2019,0,8,High
3,40.72399,-73.95679,2019,0,8,Medium
3,40.72399,-73.95679,2019,2,11,High
3,40.72399,-73.95679,2019,2,11,Low
3,40.72399,-73.95679,2019,2,11,Medium
3,40.72399,-73.95679,2019,1,17,High
3,40.72399,-73.95679,2019,1,17,Medium
3,40.72399,-73.95679,2019,6,16,Medium
3,40.72399,-73.95679,2019,3,11,Low
3,40.72399,-73.95679,2019,3,11,Medium
3,40.72399,-73.95679,2019,3,9,Low
3,40.72399,-73.95679,2019,3,9,Medium
3,40.72399,-73.95679,2019,0,10,Low
3,40.72399,-73.95679,2019,0,10,High
3,40.72399,-73.95679,2019,0,10,Medium
3,40.72399,-73.95679,2019,5,11,High
3,40.72399,-73.95679,2019,5,11,Medium
3,40.72399,-73.95679,2019,6,9,Low
3,40.72399,-73.95679,2019,6,9,High
3,40.72399,-73.95679,2019,6,9,Medium
3,40.72399,-73.95679,2019,0,9,High
3,40.72399,-73.95679,2019,0,9,Medium
3,40.68862,-73.98404,2019,3,15,Low
3,40.68862,-73.98404,2019,3,15,High
3,40.68862,-73.98404,2019,3,15,Medium
3,40.68862,-73.98404,2019,0,9,High
3,40.68862,-73.98404,2019,0,9,Medium
